9602;Thörl-Maglern;01.01.1966;46.5432506251966;13.6473041244356
9581;Ledenitzen;01.01.1966;46.5607797479231;13.969047545151
9611;Nötsch;01.01.1966;46.5861187790883;13.6266027658505
9535;Schiefling am Wörthersee;01.01.1966;46.597308981385;14.0981817048707
9501;Villach;01.01.1966;46.6119294;13.8454679
9241;Wernberg;01.01.1966;46.6223323027563;13.95975897734
9212;Techelsberg am Wörther See;01.03.2006;46.6335983356694;14.0963200298894
9231;Köstenberg;01.01.1966;46.6504282500197;14.0155847190609
9520;Sattendorf;01.01.1966;46.6736628088717;13.9121512885935
9551;Bodensdorf;01.01.1966;46.6852123044458;13.9739581522474
9470;St. Paul;01.01.1966;46.698242724713;14.8627712907961
9102;Mittertrixen;01.01.1966;46.7098341958884;14.581943606858
9423;St. Georgen;01.01.1966;46.7235196036902;14.9199219694185
8484;Unterpurkla;01.01.1966;46.7368361160103;15.9000373994976
9781;Oberdrauburg;01.01.1966;46.7487699652476;12.9667480986395
8451;Heimschuh;01.01.1966;46.7576463053785;15.5042856840099
8435;Wagna;01.01.1966;46.768228684257;15.5620058911392
9104;Pustritz;01.01.1966;46.779839020003;14.713413169047
9931;Außervillgraten;01.01.1966;46.7903329449998;12.430631802804
9311;Kraig;01.01.1966;46.8064124073029;14.3707607799259
9564;Patergassen;01.01.1966;46.8174708674872;13.8596958012339
9851;Lieserbrücke;01.01.1966;46.83235005;13.4942262519241
9312;Meiselding;01.01.1966;46.8407201281238;14.3958297710777
9904;Thurn;21.09.2008;46.8531439768582;12.7635613567919
9330;Treibach-Althofen;01.01.1966;46.8673904257816;14.4677633999783
6456;Obergurgl;01.01.1966;46.876257230137;11.034027162591
9832;Stall;01.01.1966;46.891754298813;13.0390251708014
8503;St. Josef Weststeiermark;01.01.1966;46.9144617611496;15.3334612971595
9961;Hopfgarten in Defereggen;01.01.1966;46.9227287651622;12.5158197562255
9831;Flattach;01.01.1966;46.941244229946;13.100080366474
9360;Friesach;01.01.1966;46.960529710212;14.3963769489442
9361;St. Salvator;01.01.1966;46.9703309758364;14.3515969227881
9822;Mallnitz;01.01.1966;46.9860863290452;13.1741125789314
8565;St. Johann ob Hohenburg;01.01.1966;47.0010247312808;15.234569503227
6561;Ischgl;01.01.1966;47.0090839535159;10.295963369088
8323;St. Marein;01.01.1966;47.0199991991472;15.673682234756
8151;Hitzendorf;01.01.1966;47.0345712333706;15.2984834229476
8570;Voitsberg;01.01.1966;47.046121;15.1756420457505
8863;Predlitz;01.01.1966;47.055236844728;13.9074029643178
8591;Maria Lankowitz;01.01.1966;47.06335825;15.0641532647203
8280;Fürstenfeld;01.01.1966;47.06924145;16.0667910998879
8021;Graz Postfach;01.01.1966;47.0757436;15.40892465
6150;Steinach am Brenner;01.01.1966;47.0837414595851;11.4511369299684
5582;St. Michael im Lungau;01.01.1966;47.0949885961797;13.6317787538903
5585;Unternberg;01.01.1966;47.1025151074687;13.7436906780495
7521;Eberau;01.01.1966;47.1133212909716;16.4634793298386
8046;Graz-St. Veit;01.01.1966;47.1254969169189;15.4159200218972
6580;St. Anton am Arlberg;01.01.1966;47.1325548232718;10.2701513285847
8842;Katsch an der Mur;01.01.1966;47.1419343678578;14.2800245420861
6166;Fulpmes;01.01.1966;47.1483903389945;11.3472427262549
8265;Großsteinbach;01.01.1966;47.1558293295523;15.881612566429
6290;Mayrhofen;01.01.1966;47.1660825504002;11.8686286682471
6083;Ellbögen;01.09.2008;47.1807376196465;11.4423439740781
6184;St. Sigmund;09.10.2008;47.1875078418994;11.1093847143113
6182;Gries im Sellrain;01.01.1966;47.1942699023131;11.1569091697281
6284;Ramsau im Zillertal;01.01.2008;47.2012002057677;11.8749411758903
8724;Spielberg;01.01.1966;47.2064087305898;14.793868900055
6493;Mils;01.07.2009;47.2115063;10.6880927272963
6721;Thüringerberg;01.01.1966;47.2181138895624;9.78295526783887
6281;Gerlos;01.01.1966;47.2240979752882;12.0325359850592
6094;Axams;01.01.1966;47.2319640024153;11.2808224064407
6722;St. Gerold;01.01.1966;47.238708051104;9.80783151931572
5742;Wald im Pinzgau;01.01.1966;47.2487601454345;12.1331937959381
7472;Schachendorf;01.01.1966;47.2534265570711;16.4277030119926
6888;Schröcken;01.01.1966;47.2604845733214;10.0922231550865
6010;Innsbruck;01.01.1966;47.2646185115013;11.3916626675387
6020;Innsbruck;01.01.1966;47.2709262368948;11.4066925646526
6830;Rankweil;01.01.1966;47.2754667879163;9.63352368964799
6423;Mötz;01.01.1966;47.281855177993;10.9550656029546
5722;Niedernsill;01.01.1966;47.2848675248345;12.6307598493319
6133;Weerberg;01.01.1966;47.2897367839542;11.6821311162997
6276;Stummerberg;01.10.2008;47.2947726809272;11.9010421617634
6273;Ried im Zillertal;01.01.2012;47.301243961225;11.8670690848928
6122;Fritzens;01.01.1966;47.3059693367046;11.5903389711699
6410;Telfs;01.01.1966;47.3136010697098;11.0747775131883
6993;Mittelberg;01.01.1966;47.324381769346;10.1546057410478
6265;Hart im Zillertal;01.01.2008;47.3360896;11.872009
6992;Hirschegg;01.01.1966;47.3456101264528;10.1670229088496
6844;Altach;01.01.1966;47.3547638719916;9.65147617417106
6874;Bizau;01.01.1966;47.3676905386477;9.94750609163379
6870;Bezau;01.01.1966;47.3765443787011;9.89885386943159
5550;Radstadt;01.01.1966;47.3831096063089;13.4727329849763
8970;Schladming;01.01.1966;47.3914162247057;13.6869950036893
7432;Oberschützen;01.01.1966;47.4006826;16.2028192
6866;Andelsbuch;01.01.1966;47.4081125671528;9.89324390380347
8241;Dechantskirchen;01.01.1966;47.4164756734781;16.0028719864878
8600;Bruck an der Mur;01.01.1966;47.4253351;15.2606745
8240;Friedberg;01.01.1966;47.4312856794906;16.0519612886484
6213;Pertisau;01.01.1966;47.4394940529714;11.6928450153847
6241;Radfeld;01.07.2009;47.4463679104115;11.9094567460364
6952;Hittisau;01.01.1966;47.4516278;10.0542651
7371;Unterrabnitz;01.01.1966;47.4639127069947;16.363148171082
8251;Bruck;01.01.1966;47.4701256042168;15.9257538809071
6391;Fieberbrunn;01.01.1966;47.4773174662703;12.5420591634931
6672;Nesselwängle;01.01.1966;47.4825462892982;10.6083836527876
8672;St. Kathrein am Hauenstein;01.01.1966;47.48960915;15.6910960998581
6392;St. Jakob in Haus;09.10.2008;47.4979665606624;12.5512429078938
6306;Söll;01.01.1966;47.5045103447933;12.1983551292768
7304;Großwarasdorf;01.01.1966;47.51375765;16.5710856570981
8786;Rottenmann;01.01.1966;47.5184580243798;14.3584369109438
8903;Lassing;01.01.1966;47.5274068549354;14.2616583552175
8662;Mitterdorf im Mürztal;01.01.1966;47.5390804273535;15.5082467580234
6912;Hörbranz;01.01.1966;47.5529995607367;9.75502285936697
7341;Markt St. Martin;01.01.1966;47.5610835608;16.4267932467385
6383;Erpfendorf;01.01.1966;47.5757906;12.4759694
5440;Golling an der Salzach;01.01.1966;47.5879865184417;13.2192301145479
8680;Mürzzuschlag;01.01.1966;47.5993811958414;15.6731651329898
8684;Spital am Semmering;01.01.1966;47.6124851827909;15.7540511348582
4822;Bad Goisern am Hallstättersee;01.01.1966;47.6370190577863;13.6226671831574
2831;Warth;01.01.1966;47.654194366632;16.0793810734188
6346;Niederndorferberg;01.01.2011;47.6649225525788;12.2382396083743
4582;Spital am Pyhrn;01.01.1966;47.6808352388598;14.3475926167685
5421;Adnet;01.01.1966;47.7010596350028;13.1682195617147
4581;Rosenau am Hengstpaß;01.01.1966;47.7135477077075;14.3981758155435
8934;Altenmarkt bei St. Gallen;01.01.1966;47.7233147531905;14.6683802418257
2631;Sieding-Stixenstein;01.01.1966;47.732821237816;15.9855054356825
7023;Zemendorf;01.01.1966;47.75233535;16.4371834011179
7011;Siegendorf;01.01.1966;47.7658462652053;16.5167883545811
7032;Sigleß;01.01.1966;47.7786696036244;16.387613179649
5032;Salzburg;01.01.1966;47.7943672;13.0519217
5025;Salzburg-Parsch;01.01.1966;47.8034149;13.0657721
5014;Salzburg;01.01.1966;47.8104535;13.0261437
5322;Hof bei Salzburg;01.01.1966;47.8188766365115;13.2129006415816
2721;Bad Fischau;01.01.1966;47.8290935935865;16.1592790450411
7132;Frauenkirchen;01.01.1966;47.8369663;16.9257984
7081;Schützen am Gebirge;01.01.1966;47.8510691794377;16.6253998435894
2754;Waldegg;01.01.1966;47.861569775132;16.0423732816272
2753;Markt Piesting;01.01.1966;47.8720269641569;16.1229877639347
2751;Steinabrückl;01.01.1966;47.881203403277;16.2124892568764
5102;Anthering;01.01.1966;47.8909851;13.0184192
5201;Seekirchen;01.01.1966;47.9051327;13.1339097
7083;Purbach am Neusiedler See;01.01.1966;47.91619035;16.6929547914583
4565;Inzersdorf im Kremstal;01.07.2010;47.925682072659;14.0829214802728
